acousticness,added_at,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,name,popularity,preview_url,speechiness,tempo,time_signature,track_img,valence
0.986,3/31/16,Sufjan Stevens,0.51,239508,0.16,0.017,4,0.113,-21.03,Death with Dignity,61,https://p.scdn.co/mp3-preview/ce06eee6ef1491016e5a7ca79402ec8e5405e871?cid=930456c642564135939390fde3dd06bf,0.0395,170.063,4,https://i.scdn.co/image/a0779f588d1f1f50921a083f5a1fc4217f0ddf7d,0.398
0.00426,3/31/16,Jamie xx,0.646,283067,0.629,0.277,8,0.122,-10.775,Loud Places,14,,0.0427,109.013,4,https://i.scdn.co/image/a7830294681bce03d5d1033b4a98c38bc9dcaedc,0.176
0.521,3/31/16,Grimes,0.721,267130,0.666,0.0509,0,0.08,-9.949,REALiTi (Demo),50,https://p.scdn.co/mp3-preview/e6242503360dbece5f93aff9236ebeff5460d6af?cid=930456c642564135939390fde3dd06bf,0.0324,115.034,4,https://i.scdn.co/image/0cf7c57f1663b2b4a6a73e7b15a23f31109c0627,0.708
0.0861,3/31/16,Wave Racer,0.599,193000,0.872,0.149,8,0.185,-5.83,Rock U Tonite,32,https://p.scdn.co/mp3-preview/fcd0ea0c2b458d4c624ac7636b595c48d39a2e36?cid=930456c642564135939390fde3dd06bf,0.039,150.006,4,https://i.scdn.co/image/772cc421325607404719043a7291dc8bf2878631,0.657
0.192,3/28/16,Dreamers Delight,0.417,297600,0.689,0.524,0,0.113,-7.24,Around (Extended Mix),28,https://p.scdn.co/mp3-preview/0fa93745c44038a468825cffcf25a3dab8f0d914?cid=930456c642564135939390fde3dd06bf,0.108,149.997,4,https://i.scdn.co/image/7fba3062dd18b6016e4e013219215d879c26e025,0.0984
0.00591,3/28/16,Pretty Lights,0.465,260571,0.714,0.624,11,0.16,-6.611,One Day They'll Know (ODESZA Remix),56,https://p.scdn.co/mp3-preview/2050d9368f5f654446fa36d93038553567cc2e5e?cid=930456c642564135939390fde3dd06bf,0.0317,140.026,4,https://i.scdn.co/image/38f9337d7f0c55a6aad191f1bd7891759bc8fdfd,0.284
0.276,3/28/16,Mating Ritual,0.684,263613,0.621,0.068,0,0.116,-6.781,Game,46,https://p.scdn.co/mp3-preview/ed6aa8766723f3113d41928e17def3b76a62bf96?cid=930456c642564135939390fde3dd06bf,0.0517,89.006,4,https://i.scdn.co/image/400720627d050cf7d90de5f77f889f6416e09c43,0.586
0.389,3/27/16,Brave Shores,0.575,145707,0.707,0.00262,11,0.144,-6.31,Never Come Down,48,https://p.scdn.co/mp3-preview/2adcfd7d755f858682c46f1ed989c58d5f674109?cid=930456c642564135939390fde3dd06bf,0.0332,139.993,4,https://i.scdn.co/image/76011f0502ab5b48e9b5a48e8977ecb68a30df2e,0.232
0.0906,3/27/16,Prince Rama,0.538,246532,0.788,6.58E-05,3,0.0609,-6.786,Your Life In The End,18,https://p.scdn.co/mp3-preview/4f5828348fa49c21bcd9d43a85d677fa7e4d1ed2?cid=930456c642564135939390fde3dd06bf,0.0336,94,4,https://i.scdn.co/image/5b833ac39a44800f340cbc14eba430c8ca8430c1,0.592
0.0177,3/27/16,Man & The Echo,0.431,118094,0.952,0,11,0.335,-4.131,I Don't Give a Fuck What You Reckon,7,https://p.scdn.co/mp3-preview/6e26bdc9d67ac482a55cfb4679a83d2a6c27d9d7?cid=930456c642564135939390fde3dd06bf,0.285,153.158,3,https://i.scdn.co/image/930f331f416f6e2ac3a6056e224aeff79601b843,0.837
0.016,3/27/16,TV Girl,0.612,209347,0.942,0,7,0.137,-4.549,Birds Dont Sing,53,https://p.scdn.co/mp3-preview/68918ea76fef05e4cdc745011cd23d802af15273?cid=930456c642564135939390fde3dd06bf,0.0568,106.57,4,https://i.scdn.co/image/13e14c6278c44bb7df796a875c2b533aad90bbd7,0.807
0.139,3/27/16,Cherub,0.778,323480,0.65,0.000102,5,0.0356,-7.379,Doses & Mimosas,2,,0.102,114.507,4,https://i.scdn.co/image/4d07d0f79b0fabc4beb03a80254b0d662a23d325,0.37
0.0335,3/27/16,Electric Guest,0.669,176080,0.876,0.0163,0,0.207,-4.88,This Head I Hold,3,,0.0355,80.963,4,https://i.scdn.co/image/c28da3cdbbe29c39d8f04ccfc822baf6d9b38d5a,0.962
0.178,3/27/16,Rebecca Ferguson,0.749,189573,0.805,0,9,0.11,-3.666,Backtrack,25,https://p.scdn.co/mp3-preview/95249fe6e29aaa7c6c955e6c42495dd53ded62f2?cid=930456c642564135939390fde3dd06bf,0.0253,99.034,4,https://i.scdn.co/image/4d796104f062b3348aca64693266d234ce770fcb,0.626
0.841,3/27/16,Fleet Foxes,0.243,217120,0.318,0.0211,0,0.101,-9.108,Montezuma,4,,0.0303,98.869,4,https://i.scdn.co/image/977bdd988ed637775672c9ef9377c1a8ff770480,0.0945
0.427,3/27/16,Spoon,0.637,301960,0.618,0.0971,0,0.0704,-4.746,Inside Out,58,https://p.scdn.co/mp3-preview/6f6ea49108bbcada741454056a68b19e7e1b79aa?cid=930456c642564135939390fde3dd06bf,0.0296,176.141,4,https://i.scdn.co/image/73aea6933ca08cdbc1d389a2e2c676027fe67e71,0.519
0.0209,3/27/16,San Fermin,0.46,253427,0.612,0.00032,0,0.341,-5.856,Sonsick,28,https://p.scdn.co/mp3-preview/b6c08f1067309bdd9518a4ee260b0e9303d9236b?cid=930456c642564135939390fde3dd06bf,0.0393,147.751,4,https://i.scdn.co/image/6de2c35666c9fc98be3ff93c710611bdce05aa42,0.535
0.19,3/25/16,Saya,0.773,223483,0.431,0,0,0.0563,-10.401,Wet Dreams,49,https://p.scdn.co/mp3-preview/d9a29d2885d484d29ac8ca6790d6a10b3bbc4103?cid=930456c642564135939390fde3dd06bf,0.0712,100.065,4,https://i.scdn.co/image/3a7b93812fe3baebeeb9649d9ed32f46d8bb0fd1,0.533
0.511,3/25/16,Musique Le Pop,0.471,234177,0.786,0.624,8,0.28,-8.996,Mateo,14,https://p.scdn.co/mp3-preview/8065aa285f32708fa58006619741bb83cac9ff3b?cid=930456c642564135939390fde3dd06bf,0.0416,194.038,4,https://i.scdn.co/image/e14c3ec7b4c7bab68f8962af97e6572cdcaec94c,0.963
0.354,3/25/16,The Shins,0.604,236613,0.45,0.000169,3,0.108,-6.984,For A Fool,45,https://p.scdn.co/mp3-preview/147908f61f6489ecb77b08ba58923529dc28d475?cid=930456c642564135939390fde3dd06bf,0.0264,109.911,3,https://i.scdn.co/image/c6532a8174e4ee5235d2a5fd7679167fab80941d,0.445
0.00442,3/25/16,The Shins,0.434,236733,0.842,0.000142,4,0.308,-4.468,Australia,62,https://p.scdn.co/mp3-preview/09f14755c568aa5af4dedae4068d5e16b8ea25a0?cid=930456c642564135939390fde3dd06bf,0.038,169.935,4,https://i.scdn.co/image/351381691eb5fb6c47e2a1f715922e7a0cb622f2,0.835
0.605,3/25/16,The Shins,0.669,231173,0.389,0.16,0,0.0905,-11.547,New Slang,69,https://p.scdn.co/mp3-preview/cddd138adb6362fbce441a8d06acedbd960dc4d5?cid=930456c642564135939390fde3dd06bf,0.0306,130.015,4,https://i.scdn.co/image/68526d24a38c5ce7b0a1eb053d26bfaba664e66e,0.642
0.611,3/24/16,Pretty Sister,0.619,225747,0.678,1.36E-06,0,0.31,-5.483,Come to L.A.,50,https://p.scdn.co/mp3-preview/057cf62bcd8d232f963f2611e9ad8600179e500a?cid=930456c642564135939390fde3dd06bf,0.376,173.902,4,https://i.scdn.co/image/c3e874572cace39613a4a32a5095fbdd4d9ededc,0.87
0.00328,3/22/16,Strangers You Know,0.527,261830,0.567,0.00499,5,0.0754,-7.812,Tied,32,https://p.scdn.co/mp3-preview/63877b4aa0ebe793bba6113be4b612ccadbedf4e?cid=930456c642564135939390fde3dd06bf,0.0386,153.942,4,https://i.scdn.co/image/c3f91d77c11e7b32b41f499c3453ee4521689487,0.353
0.11,3/21/16,Wild Culture,0.836,272568,0.579,0.000237,7,0.0468,-7.571,Sugar - Extended Mix,33,https://p.scdn.co/mp3-preview/9d13460f59a0953e3488c46a30415e8893199345?cid=930456c642564135939390fde3dd06bf,0.0661,110.995,4,https://i.scdn.co/image/cf5198aa862c3b7e7baa418e42d7d00d286a6269,0.59
0.29,3/21/16,Hermitude,0.712,225307,0.563,0.677,0,0.352,-8.901,Ukiyo,3,,0.0538,90.012,4,https://i.scdn.co/image/71bae02027e64df5c13e1011c968d314d4deb82a,0.583
0.192,3/21/16,Jupe,0.444,256000,0.927,0.0187,1,0.0915,-3.73,Hurry 2.0,0,,0.0802,155.024,4,https://i.scdn.co/image/7334d01c2f5fc6e723ff6056b501fe4f88f12895,0.234
0.00359,3/21/16,KRNE,0.641,226000,0.626,0.803,2,0.261,-6.436,Italics,32,https://p.scdn.co/mp3-preview/d46dcabb008da2614726da223b50c9d9678f08cd?cid=930456c642564135939390fde3dd06bf,0.0396,145.956,4,https://i.scdn.co/image/63c0381d0406a89f121b2661a1b421ef00789fda,0.519
0.251,3/21/16,Bishop Briggs,0.748,193714,0.501,0,0,0.131,-8.104,Wild Horses,13,,0.0327,140.066,4,https://i.scdn.co/image/7621b9966eaa2b9e303ad0e5998a363065674c4a,0.248
0.0161,3/21/16,DJ Snake,0.604,220573,0.745,0,9,0.0542,-4.103,Middle,43,,0.0385,104.941,4,https://i.scdn.co/image/9bbd049f92a5fd4a25f003a83fa03cbda1049961,0.216
0.072,3/21/16,Strangers You Know,0.534,233813,0.75,0,6,0.0663,-7.343,Smoke and Mirrors,49,https://p.scdn.co/mp3-preview/20247c17f425edc88cdb61e412eec9511def5433?cid=930456c642564135939390fde3dd06bf,0.0825,160.065,4,https://i.scdn.co/image/65a88008ba72b883f63fb410580002a80373145f,0.538
0.0461,3/21/16,Friends In Paris,0.49,210687,0.535,0,4,0.642,-6.179,Solid,7,,0.0582,130.477,4,https://i.scdn.co/image/169ecc49ce41d5de1e3a490e78f4e2105df621e9,0.341
0.177,3/21/16,Kygo,0.47,230961,0.422,0.000216,5,0.0879,-7.474,Fragile,67,https://p.scdn.co/mp3-preview/bc2735f546283e287964669e1f3345f2d596ad9a?cid=930456c642564135939390fde3dd06bf,0.0522,149.505,4,https://i.scdn.co/image/40f37c769632ae9113b09c046b526faf946d7cef,0.204
0.0319,3/20/16,Foals,0.639,240533,0.744,0.000458,6,0.466,-8.377,My Number,71,https://p.scdn.co/mp3-preview/39bd1218c0f50535cfab309d6cd2f34aadf1637b?cid=930456c642564135939390fde3dd06bf,0.0368,128.047,4,https://i.scdn.co/image/0f47ea31117fde908ae7bd66831583bf67d68778,0.809
0.00311,3/20/16,Musique Le Pop,0.584,226970,0.758,0.109,1,0.115,-7.827,Turn to sand,42,https://p.scdn.co/mp3-preview/40800463dc8ca4add5732dc6db4c670dd338651f?cid=930456c642564135939390fde3dd06bf,0.0294,97.031,4,https://i.scdn.co/image/96fb2d9490570da040ea4f1697d0a65ece0de20f,0.143
0.096,3/18/16,alt-J,0.616,227080,0.656,0.000879,5,0.205,-7.298,Breezeblocks,71,https://p.scdn.co/mp3-preview/ce959086c6a1a2a518365b664f6e2ce9070366eb?cid=930456c642564135939390fde3dd06bf,0.0344,150.071,4,https://i.scdn.co/image/e5e617df404d6982f114f5a5d0e3b991af7e1fac,0.283
0.9,3/18/16,Whitney,0.582,238400,0.401,0.538,2,0.157,-8.731,No Woman,52,https://p.scdn.co/mp3-preview/6b2ccbb6fd2542cc6752810012ddc9f2fe5ee881?cid=930456c642564135939390fde3dd06bf,0.028,112.357,4,https://i.scdn.co/image/ee77c2ee884a0efd7376064bd557bc3467188fac,0.414
0.0425,3/16/16,Tei Shi,0.718,212325,0.449,0.0806,11,0.351,-9.442,Go Slow,45,https://p.scdn.co/mp3-preview/3d236872fa891cffbc48ab9ee3a9b56b9afdc4af?cid=930456c642564135939390fde3dd06bf,0.0483,150,4,https://i.scdn.co/image/93010a0b47c9d787c2163f7218b4e5f11cda66bf,0.616
0.00508,3/16/16,Lucius,0.647,206133,0.881,3.58E-05,10,0.0973,-4.061,Truce,27,https://p.scdn.co/mp3-preview/d99d90ea52cdc1c00b5367a22d8cdaa660488fba?cid=930456c642564135939390fde3dd06bf,0.0339,98.085,4,https://i.scdn.co/image/9ecc08e3ac54e0f68f8bbbc7bd8048911e69dd79,0.861
0.18,3/16/16,Lucius,0.551,245933,0.499,8.41E-06,9,0.103,-6.063,Madness,32,https://p.scdn.co/mp3-preview/e870e57172732622170dc8f1c294e557045b388f?cid=930456c642564135939390fde3dd06bf,0.0313,137.949,4,https://i.scdn.co/image/9ecc08e3ac54e0f68f8bbbc7bd8048911e69dd79,0.31
0.00836,3/15/16,Gorillaz,0.818,222640,0.705,0.00233,6,0.613,-6.679,Feel Good Inc,78,https://p.scdn.co/mp3-preview/7388c425022ced92b1caa7f73bcf0cb3080aee47?cid=930456c642564135939390fde3dd06bf,0.177,138.559,4,https://i.scdn.co/image/b1726c4ceb855e74841bbfe50aaa0c7aec6a54d0,0.772
0.58,3/15/16,Damien Jurado,0.599,245960,0.699,0.276,1,0.108,-7.588,Ohio - filous Remix,64,https://p.scdn.co/mp3-preview/58c9217ca50e45c09b458cb233877a9116612f45?cid=930456c642564135939390fde3dd06bf,0.1,120.927,4,https://i.scdn.co/image/849b305a76a7113be8323badab35306d1fe81424,0.312
0.00864,3/14/16,Faul & Wad Ad,0.822,345173,0.704,0.627,3,0.0633,-8.242,Changes - Original Mix,67,https://p.scdn.co/mp3-preview/916fbcea6728f3c734ed26d8a86d507b8f181751?cid=930456c642564135939390fde3dd06bf,0.0374,125.999,4,https://i.scdn.co/image/8830a574b5c937880916794c3cdced459bdf7a0f,0.263
0.0466,3/14/16,Major Lazer,0.604,229253,0.853,0.00104,11,0.441,-3.155,Powerful - BOXINBOX & Lionsize Remix,48,https://p.scdn.co/mp3-preview/5b5a19af796ceabe48eb4e3dd4a29935f7064341?cid=930456c642564135939390fde3dd06bf,0.0526,100.033,4,https://i.scdn.co/image/206726e729ae15180e0b35d5c104c89564165260,0.569
0.0691,3/14/16,Bogan Via,0.713,300453,0.783,0.397,3,0.0709,-5.647,Kanye,47,https://p.scdn.co/mp3-preview/4635258c41bcd85523ed6cfb05a7c5c56f116196?cid=930456c642564135939390fde3dd06bf,0.0302,92.016,4,https://i.scdn.co/image/09a639149a9054244170d55175c88242969ec8bf,0.712
0.0942,3/14/16,Leland,0.634,236962,0.427,2.84E-06,0,0.165,-6.252,Aware,38,https://p.scdn.co/mp3-preview/903b73b70b0ecd6ceae1411ec5b7178874703510?cid=930456c642564135939390fde3dd06bf,0.0619,79.043,4,https://i.scdn.co/image/6619e0057d8fad269c53ba4b8a5d6432e0207bfb,0.434
0.0313,3/14/16,Louis The Child,0.664,212903,0.642,0.0397,7,0.384,-8.253,It's Strange - Bee's Knees Remix,54,https://p.scdn.co/mp3-preview/97b277c375d918cee9d001008e514b3471a80e46?cid=930456c642564135939390fde3dd06bf,0.0553,92.99,4,https://i.scdn.co/image/a76d2b61ce8d95a5eb9bde452f79b456aa3b2b79,0.501
0.00165,3/14/16,Digitalism,0.625,397800,0.657,0.866,10,0.294,-7.681,Utopia,19,https://p.scdn.co/mp3-preview/59d565ed3237dbd189db99a42610ebb55c809d5c?cid=930456c642564135939390fde3dd06bf,0.0307,121.989,4,https://i.scdn.co/image/e13c34ee59af334f913d87469cde2d913e52f5f7,0.305
0.00511,3/14/16,Sweater Beats,0.608,219098,0.593,0.0316,9,0.0985,-8.256,Cloud City,45,https://p.scdn.co/mp3-preview/18fa163e1c95ccd1b743dbbcf71ef5070f54a41c?cid=930456c642564135939390fde3dd06bf,0.0733,150.016,4,https://i.scdn.co/image/fa429668ed5e40461814b13ba1e3129e92e1b5a1,0.442
0.0884,3/14/16,Purity Ring,0.494,181719,0.846,0.00807,0,0.182,-6.185,bodyache - Empress Of Remix,2,,0.198,139.596,4,https://i.scdn.co/image/abc782c56bf83e507df1a9aa1a58087b604fb5d8,0.37
0.0815,3/14/16,Spoon,0.654,319959,0.804,0.53,0,0.205,-7.053,Inside Out - Tycho Remix,46,https://p.scdn.co/mp3-preview/473dd84680603a180e3bf8bef9a3d3200d67a850?cid=930456c642564135939390fde3dd06bf,0.0326,107.009,4,https://i.scdn.co/image/fbd404d20ca795d1fd8f75635967d39fd9ecf2ed,0.259
0.275,3/14/16,Slow Magic,0.555,366613,0.565,0.000531,10,0.306,-7.292,Closer,3,,0.1,150.962,4,https://i.scdn.co/image/3a9c30f9e0aa98389add177f440990bb1f847813,0.355
0.172,3/14/16,Bob Moses,0.705,470093,0.403,0.00201,0,0.615,-9.7,Tearing Me Up,58,,0.0438,114.992,4,https://i.scdn.co/image/c78409419503e8670b9aca01bdd425863a80ed31,0.156
0.0073,3/14/16,Kali Uchis,0.823,276500,0.788,2.96E-05,1,0.0826,-5.888,Ridin Round,57,https://p.scdn.co/mp3-preview/aa0307b9ee14e1e89396984693bb4cf22ed39304?cid=930456c642564135939390fde3dd06bf,0.0522,119.981,4,https://i.scdn.co/image/9b810b288b3c64ebba6305402f622793bfa05741,0.961
0.912,3/12/16,the Garifuna Collective,0.726,259072,0.672,0.0268,4,0.103,-10.008,Seremei Buguya (Thanks to You),34,https://p.scdn.co/mp3-preview/c04f8efde43ced29969af3d4a89d8a73836c258c?cid=930456c642564135939390fde3dd06bf,0.0396,106.997,4,https://i.scdn.co/image/d3c333284a80b18cb4f44d904de157cea1d1b2a5,0.399
0.1,3/12/16,Josh Jacobson,0.733,235465,0.612,0.00201,1,0.126,-7.392,Do You Go Up - Josh Jacobson Remix,40,https://p.scdn.co/mp3-preview/a1ca2bdb6bb8c1f2ebfc267fe9dc9768f3f99cd7?cid=930456c642564135939390fde3dd06bf,0.0374,145.029,4,https://i.scdn.co/image/09abdc5f3c0d0884cc1a4229efe19daed1bf276a,0.297
0.0547,3/12/16,Tove Lo,0.683,216853,0.82,7.36E-05,0,0.0544,-4.339,My Gun,49,https://p.scdn.co/mp3-preview/81adeac7792df424f48c455d4888ce1e9d8cacb4?cid=930456c642564135939390fde3dd06bf,0.0453,95.004,4,https://i.scdn.co/image/6d18d4e8dcc3c8b617af00af9de35e332287648a,0.488
0.43,3/10/16,Snakadaktal,0.766,266491,0.523,0.00187,0,0.112,-11.473,Fall Underneath (Kilter remix),47,https://p.scdn.co/mp3-preview/a59e54d01a3709e700703266230208a69d6d9bda?cid=930456c642564135939390fde3dd06bf,0.0349,107.994,4,https://i.scdn.co/image/5d6a83727d9cfb755578897d351a3a8c8fcdea8d,0.151
0.307,3/10/16,Tora,0.679,186115,0.626,0.125,5,0.273,-5.31,Overcome (feat. Potato Potato),52,https://p.scdn.co/mp3-preview/0d53a8c8949d34675db2f9a7d21152fc563eaf2b?cid=930456c642564135939390fde3dd06bf,0.182,92.037,4,https://i.scdn.co/image/ae01f51dc55ed5ad8b148adf755bf73101bda048,0.618
0.0124,3/10/16,Magic City Hippies,0.585,264000,0.62,0.0164,6,0.135,-9.075,Fanfare,52,https://p.scdn.co/mp3-preview/6cd905604bcac7710e85bd98b520e22b782fc9a8?cid=930456c642564135939390fde3dd06bf,0.0538,80.021,4,https://i.scdn.co/image/c4da05854d01a4613a9f35622673b8447130135c,0.715
0.209,3/10/16,FKJ,0.771,270405,0.488,0.0445,10,0.0726,-7.978,Instant Need,36,https://p.scdn.co/mp3-preview/afea47bb56d67c325c86dc14fc9c4095ad6aed5d?cid=930456c642564135939390fde3dd06bf,0.0473,91.031,4,https://i.scdn.co/image/e2409a87f5faa184463615b5b3f7a25826ae7999,0.564
0.361,3/7/16,Justice,0.489,285413,0.995,0.846,2,0.608,-4.427,Phantom Part 1.5,34,https://p.scdn.co/mp3-preview/4edbbb4328f3e22e3708d943096a3fddaf2bc9d6?cid=930456c642564135939390fde3dd06bf,0.179,122.494,4,https://i.scdn.co/image/7ca10702f78a23f2b466a43d1df1db1ace9c3697,0.0846
0.0775,3/7/16,RAC,0.457,198176,0.799,0,0,0.498,-4.557,Back of the Car - Blue Satellite Remix,30,https://p.scdn.co/mp3-preview/73e8a3d2d8f8195395d78adb9621885452486c72?cid=930456c642564135939390fde3dd06bf,0.0836,170.217,4,https://i.scdn.co/image/81caa6f836b761926c9059db656f64225ed70d99,0.292
0.433,3/7/16,josh pan,0.494,191121,0.275,0.85,2,0.112,-16.141,Blue Velvet,31,https://p.scdn.co/mp3-preview/23e70fb523e624e2e2f64dad8866055be4fbd464?cid=930456c642564135939390fde3dd06bf,0.0703,121.7,4,https://i.scdn.co/image/670f11f2254fc45bd9a72440435649def2f7a4a8,0.042
0.377,3/7/16,Tender,0.601,219031,0.503,8.29E-05,9,0.096,-7.989,Cut,32,https://p.scdn.co/mp3-preview/90472fd6e446af1c5caf5471a3e6ff82c2824302?cid=930456c642564135939390fde3dd06bf,0.0349,130.225,4,https://i.scdn.co/image/27f66b52852abbaca21bf21ed0eb6e04acaf65a2,0.597
0.334,3/7/16,Danrell x SmaÌ_land,0.769,195918,0.399,1.33E-05,0,0.175,-7.795,Hostage,60,https://p.scdn.co/mp3-preview/1a62133cb26a7a0ec87b1d962f3007352731f238?cid=930456c642564135939390fde3dd06bf,0.0431,139.977,4,https://i.scdn.co/image/8f3b895cdcbbaece66c44d365bf9e55785e18e17,0.429
0.308,3/7/16,Miguel,0.529,253347,0.894,5.38E-06,2,0.254,-3.599,waves - Tame Impala Remix,59,https://p.scdn.co/mp3-preview/ae9a6446d61c4bd30a7993a8c0e9836c9f3a4aa3?cid=930456c642564135939390fde3dd06bf,0.0412,108.024,4,https://i.scdn.co/image/9538938c6f5f47072324ad7444442549bdbf66ba,0.53
0.224,3/7/16,The Electric Hearts,0.649,206587,0.505,0.016,2,0.121,-6.602,Going out Tonight,29,https://p.scdn.co/mp3-preview/420b5ff87886934ef9718715426a4ccc6a9ea202?cid=930456c642564135939390fde3dd06bf,0.0284,117.094,4,https://i.scdn.co/image/a46f35f329879df2eec901957a29aee4fa684532,0.23
0.362,3/7/16,Free n Losh,0.606,223286,0.542,0.0811,6,0.191,-7.392,Rose (feat. Bethea),37,https://p.scdn.co/mp3-preview/b1b1430d48b39d96636c86539f5479a45829d309?cid=930456c642564135939390fde3dd06bf,0.032,140.054,4,https://i.scdn.co/image/f14472e998bc75c28a01f93d056450e6102408aa,0.219
0.00186,3/7/16,Point Point,0.539,224000,0.642,9.58E-05,11,0.144,-4.385,Life In Grey,51,https://p.scdn.co/mp3-preview/a5afa30f158c40cd54dd4279063888e20bf7434e?cid=930456c642564135939390fde3dd06bf,0.0481,135.018,3,https://i.scdn.co/image/334994ea68a74de85ddc68844cc661f48c3b3d53,0.117
0.0178,3/7/16,Noosa,0.525,443478,0.699,8.80E-05,9,0.0888,-4.571,Walk on by (Sound Remedy Remix),47,https://p.scdn.co/mp3-preview/4997e6e9ff45dba782987445e7cf99b467a4e969?cid=930456c642564135939390fde3dd06bf,0.0353,92.011,4,https://i.scdn.co/image/bdbfb520bf042e8bf273427bfd9038bac180a02f,0.195
0.0371,3/6/16,STRFKR,0.804,212373,0.617,0.0104,9,0.186,-4.186,Never Ever,33,,0.0295,120.011,4,https://i.scdn.co/image/632cd7f0f1a23dd56bacc9b3cda30b7a8d64a4b1,0.679
0.04,3/4/16,Miike Snow,0.688,212147,0.847,2.81E-06,10,0.598,-3.238,Genghis Khan,69,https://p.scdn.co/mp3-preview/ce196a6b88f1c9fcb6bf01b89186508cfca6a75f?cid=930456c642564135939390fde3dd06bf,0.0508,93.979,4,https://i.scdn.co/image/a4d3853cc7a965fca33ef33b03474e3c78d296cc,0.441
0.137,3/4/16,Miike Snow,0.553,192400,0.843,2.25E-06,7,0.14,-3.365,My Trigger,60,https://p.scdn.co/mp3-preview/44a3667e305c5de0a90dcb0469e4b966753bfdf1?cid=930456c642564135939390fde3dd06bf,0.0627,99.194,4,https://i.scdn.co/image/a4d3853cc7a965fca33ef33b03474e3c78d296cc,0.617
0.242,3/4/16,Kendrick Lamar,0.843,235507,0.527,1.89E-06,11,0.137,-9.661,untitled 08 | 09.06.2014.,61,https://p.scdn.co/mp3-preview/8ba28046bfdd3aef318b46df882421417dc4d607?cid=930456c642564135939390fde3dd06bf,0.211,119.987,4,https://i.scdn.co/image/319b28a2dff3125ed22e67b6f65056bb971d0259,0.672
0.00786,3/2/16,Dan Croll,0.574,223307,0.884,0.00854,0,0.0781,-5.1,In / Out - Baardsen Remix,42,https://p.scdn.co/mp3-preview/b8912c3736cd3c6b8ad01be7ec30b5014837a574?cid=930456c642564135939390fde3dd06bf,0.28,99.504,4,https://i.scdn.co/image/4a6e5c9587bf102fdc42e2387dce82856123e8e6,0.501
0.297,3/2/16,Harrison Brome,0.635,234286,0.387,0.11,1,0.0808,-11.806,Gambling Hearts,9,,0.108,167.799,4,https://i.scdn.co/image/f9ee199502e0e4662662fc32136fc8f53faeee25,0.137
0.557,3/2/16,Harrison Brome,0.597,142400,0.426,0.117,10,0.129,-10.952,Pools,10,,0.0318,75.007,4,https://i.scdn.co/image/ff63be2dac6f4eb4265c2144223ef9148870298d,0.118
0.315,3/1/16,Ben Sollee,0.737,217253,0.507,4.21E-06,9,0.0644,-10.249,A Change is Gonna Come,2,,0.0892,97.015,4,https://i.scdn.co/image/51c534f830854360c7d4c46b0829f55f7d9de20a,0.83
0.175,2/29/16,Harrison Brome,0.645,196162,0.793,0,5,0.134,-8.621,Midnight Island,5,,0.0345,94.216,4,https://i.scdn.co/image/79a0c3c63da6c0e403b4e16fb23b50c9ce0919a0,0.61
0.081,2/29/16,K.Flay,0.595,251973,0.48,0,4,0.0938,-9.455,Can't Sleep,54,https://p.scdn.co/mp3-preview/f0d213c149aa74ef2e868abcd045d96f10021333?cid=930456c642564135939390fde3dd06bf,0.0926,145.567,4,https://i.scdn.co/image/d66dba0cbb675265bb34d2a53f04cbc8a411e3d7,0.296
0.000772,2/29/16,Wildcat! Wildcat!,0.486,213000,0.783,0.000731,11,0.107,-5.036,Garden Grays,2,,0.0285,93.985,4,https://i.scdn.co/image/57d0d40c09e278d52d0106e7fc89ff762523c6bf,0.287
0.209,2/29/16,Father John Misty,0.436,170840,0.804,0,0,0.171,-4.907,Chateau Lobby #4 (in C for Two Virgins),58,https://p.scdn.co/mp3-preview/1f9ea14fa26f55bbf829b7e44b94e3e5ab057e41?cid=930456c642564135939390fde3dd06bf,0.0409,188.061,4,https://i.scdn.co/image/a6fa9772b2ac5aca79013afa96c05101f6d24b59,0.77
0.0211,2/29/16,Derek Pope,0.676,220444,0.634,2.04E-06,0,0.152,-5.932,Raincoats,48,https://p.scdn.co/mp3-preview/14f5a13f4f2b6abfe4e33332efdb43e105d26d2e?cid=930456c642564135939390fde3dd06bf,0.0353,135.11,4,https://i.scdn.co/image/e173a8d855e0a0e7131c5fb1c3689707438cd1bd,0.274
0.279,2/25/16,Mocki,0.75,249161,0.664,4.01E-05,0,0.11,-7.771,Weekend - Jai Wolf Remix,23,,0.0458,140.055,4,https://i.scdn.co/image/9e179dd9cedbe389938c089e6dd2091fa45a2dc6,0.582
0.446,2/25/16,Flume,0.54,234910,0.59,0,0,0.14,-4.359,Never Be Like You,65,https://p.scdn.co/mp3-preview/c47dee5b5c97febfe14c2ec1ecc966315190fb16?cid=930456c642564135939390fde3dd06bf,0.0528,119.878,4,https://i.scdn.co/image/80708b14f8bb6b8e85132a91798a84187745bfa5,0.254
0.125,2/25/16,Lily & Madeleine,0.791,160810,0.695,0.0119,0,0.317,-7.879,Come To Me (Ofenbach Remix) - Radio Edit,68,https://p.scdn.co/mp3-preview/bf59860d535c1d5e2ca74ff194c30b10c15ef73c?cid=930456c642564135939390fde3dd06bf,0.0482,127.045,4,https://i.scdn.co/image/2e12424d2f1999203401dde85a56c78f8f2594e2,0.454
